code,name,market,industry,listing_date,category,code_len
1101,台泥,上市,水泥工業,1962/2/9,股票,4
1102,亞泥,上市,水泥工業,1962/6/8,股票,4
1103,嘉泥,上市,水泥工業,1969/11/14,股票,4
1104,環泥,上市,水泥工業,1971/2/1,股票,4
1108,幸福,上市,水泥工業,1990/6/6,股票,4
1109,信大,上市,水泥工業,1991/12/5,股票,4
1110,東泥,上市,水泥工業,1994/10/22,股票,4
1201,味全,上市,食品工業,1962/2/9,股票,4
1203,味王,上市,食品工業,1964/8/24,股票,4
1210,大成,上市,食品工業,1978/5/20,股票,4
1213,大飲,上市,食品工業,1981/4/10,股票,4
1215,卜蜂,上市,食品工業,1987/7/27,股票,4
1216,統一,上市,食品工業,1987/12/28,股票,4
1217,愛之味,上市,食品工業,1989/10/28,股票,4
1218,泰山,上市,食品工業,1989/11/11,股票,4
1219,福壽,上市,食品工業,1990/12/1,股票,4
1220,台榮,上市,食品工業,1991/11/20,股票,4
1225,福懋油,上市,食品工業,1993/9/27,股票,4
1227,佳格,上市,食品工業,1994/4/9,股票,4
1229,聯華,上市,食品工業,1976/7/19,股票,4
1231,聯華食,上市,食品工業,1995/11/2,股票,4
1232,大統益,上市,食品工業,1996/2/9,股票,4
1233,天仁,上市,食品工業,1999/1/20,股票,4
1234,黑松,上市,食品工業,1999/3/12,股票,4
1235,興泰,上市,食品工業,2000/9/11,股票,4
1236,宏亞,上市,食品工業,2001/9/17,股票,4
1256,鮮活果汁-KY,上市,食品工業,2016/3/17,股票,4
1301,台塑,上市,塑膠工業,1964/7/27,股票,4
1303,南亞,上市,塑膠工業,1967/11/5,股票,4
1304,台聚,上市,塑膠工業,1972/5/20,股票,4
1305,華夏,上市,塑膠工業,1973/3/5,股票,4
1307,三芳,上市,塑膠工業,1985/11/23,股票,4
1308,亞聚,上市,塑膠工業,1986/6/20,股票,4
1309,台達化,上市,塑膠工業,1986/6/27,股票,4
1310,台苯,上市,塑膠工業,1987/8/6,股票,4
1312,國喬,上市,塑膠工業,1988/12/21,股票,4
1313,聯成,上市,塑膠工業,1989/3/27,股票,4
1314,中石化,上市,塑膠工業,1991/7/12,股票,4
1315,達新,上市,塑膠工業,1992/5/9,股票,4
1316,上曜,上市,建材營造業,1992/10/15,股票,4
1319,東陽,上市,汽車工業,1994/12/12,股票,4
1321,大洋,上市,塑膠工業,1999/1/26,股票,4
1323,永裕,上市,塑膠工業,2000/9/11,股票,4
1324,地球,上市,塑膠工業,2000/9/11,股票,4
1325,恆大,上市,塑膠工業,2000/9/11,股票,4
1326,台化,上市,塑膠工業,1984/12/20,股票,4
1337,再生-KY,上市,塑膠工業,2011/7/1,股票,4
1338,廣華-KY,上市,汽車工業,2012/12/19,股票,4
1339,昭輝,上市,汽車工業,2012/4/24,股票,4
1340,勝悅-KY,上市,塑膠工業,2013/12/6,股票,4
1341,富林-KY,上市,塑膠工業,2018/12/24,股票,4
1342,八貫,上市,其他業,2020/11/24,股票,4
1402,遠東新,上市,紡織纖維,1967/4/14,股票,4
1409,新纖,上市,紡織纖維,1973/8/31,股票,4
1410,南染,上市,紡織纖維,1973/10/18,股票,4
1413,宏洲,上市,紡織纖維,1975/12/23,股票,4
1414,東和,上市,紡織纖維,1976/2/2,股票,4
1416,廣豐,上市,其他業,1976/4/20,股票,4
1417,嘉裕,上市,紡織纖維,1976/12/28,股票,4
1418,東華,上市,紡織纖維,1977/2/14,股票,4
1419,新紡,上市,紡織纖維,1977/3/14,股票,4
1423,利華,上市,紡織纖維,1979/4/2,股票,4
1432,大魯閣,上市,運動休閒,1982/7/26,股票,4
1434,福懋,上市,紡織纖維,1985/12/24,股票,4
1435,中福,上市,其他業,1987/12/28,股票,4
1436,華友聯,上市,建材營造業,1988/4/11,股票,4
1437,勤益控,上市,其他業,1988/11/10,股票,4
1438,三地開發,上市,建材營造業,1988/12/15,股票,4
1439,雋揚,上市,建材營造業,1989/5/22,股票,4
1440,南紡,上市,紡織纖維,1989/10/3,股票,4
1441,大東,上市,紡織纖維,1989/10/27,股票,4
1442,名軒,上市,建材營造業,1989/11/16,股票,4
1443,立益物流,上市,其他業,1990/4/21,股票,4
1444,力麗,上市,紡織纖維,1990/8/8,股票,4
1445,大宇,上市,紡織纖維,1991/2/5,股票,4
1446,宏和,上市,紡織纖維,1991/10/15,股票,4
1447,力鵬,上市,紡織纖維,1992/1/28,股票,4
1449,佳和,上市,紡織纖維,1992/3/12,股票,4
1451,年興,上市,紡織纖維,1992/12/21,股票,4
1452,宏益,上市,紡織纖維,1992/12/28,股票,4
1453,大將,上市,建材營造業,1993/4/19,股票,4
1454,台富,上市,紡織纖維,1993/5/7,股票,4
1455,集盛,上市,紡織纖維,1993/10/7,股票,4
1456,怡華,上市,建材營造業,1993/12/9,股票,4
1457,宜進,上市,紡織纖維,1994/10/20,股票,4
1459,聯發,上市,紡織纖維,1994/10/26,股票,4
1460,宏遠,上市,紡織纖維,1995/4/28,股票,4
1463,強盛新,上市,紡織纖維,1996/12/5,股票,4
1464,得力,上市,紡織纖維,1997/1/18,股票,4
1465,偉全,上市,紡織纖維,1997/9/8,股票,4
1466,聚隆,上市,紡織纖維,1998/4/4,股票,4
1467,南緯,上市,紡織纖維,1998/12/21,股票,4
1468,昶和,上市,紡織纖維,1999/1/21,股票,4
1470,大統新創,上市,紡織纖維,1999/5/21,股票,4
1471,首利,上市,電子零組件業,2000/3/6,股票,4
1472,三洋實業,上市,建材營造業,2000/9/11,股票,4
1473,台南,上市,紡織纖維,2000/9/11,股票,4
1474,弘裕,上市,紡織纖維,2000/10/31,股票,4
1475,業旺,上市,紡織纖維,2000/10/27,股票,4
1476,儒鴻,上市,紡織纖維,2001/4/18,股票,4
1477,聚陽,上市,紡織纖維,2003/1/21,股票,4
1503,士電,上市,電機機械,1969/12/15,股票,4
1504,東元,上市,電機機械,1973/11/5,股票,4
1506,正道,上市,電機機械,1980/8/11,股票,4
1512,瑞利,上市,汽車工業,1994/1/28,股票,4
1513,中興電,上市,電機機械,1994/3/8,股票,4
1514,亞力,上市,電機機械,1994/3/26,股票,4
1515,力山,上市,電機機械,1995/2/4,股票,4
1516,川飛,上市,其他業,1995/4/1,股票,4
1517,利奇,上市,電機機械,1995/11/14,股票,4
1519,華城,上市,電機機械,1997/4/16,股票,4
1521,大億,上市,汽車工業,1997/10/6,股票,4
1522,堤維西,上市,汽車工業,1997/10/6,股票,4
1524,耿鼎,上市,汽車工業,1998/10/30,股票,4
1525,江申,上市,汽車工業,1999/5/15,股票,4
1526,日馳,上市,電機機械,2000/3/27,股票,4
1527,鑽全,上市,電機機械,2000/6/21,股票,4
1528,恩德,上市,電機機械,2000/9/11,股票,4
1529,樂事綠能,上市,電機機械,2000/9/11,股票,4
1530,亞崴,上市,電機機械,2000/9/11,股票,4
1531,高林股,上市,電機機械,2000/9/11,股票,4
1532,勤美,上市,電機機械,2000/9/11,股票,4
1533,車王電,上市,汽車工業,2001/4/6,股票,4
1535,中宇,上市,電機機械,2001/9/17,股票,4
1536,和大,上市,汽車工業,2001/9/17,股票,4
1537,廣隆,上市,電機機械,2002/1/22,股票,4
1538,正峰,上市,電機機械,2002/8/26,股票,4
1539,巨庭,上市,電機機械,2002/10/29,股票,4
1540,喬福,上市,電機機械,2002/8/26,股票,4
1541,錩泰,上市,電機機械,2003/3/19,股票,4
1558,伸興,上市,電機機械,2014/12/23,股票,4
1560,中砂,上市,電機機械,2005/1/31,股票,4
1563,巧新,上市,汽車工業,2024/5/13,股票,4
1568,倉佑,上市,汽車工業,2014/5/14,股票,4
1582,信錦,上市,電子零組件業,2009/12/17,股票,4
1583,程泰,上市,電機機械,2008/1/24,股票,4
1587,吉茂,上市,汽車工業,2018/4/16,股票,4
1589,永冠-KY,上市,電機機械,2012/4/27,股票,4
1590,亞德客-KY,上市,電機機械,2010/12/13,股票,4
1597,直得,上市,電機機械,2020/12/23,股票,4
1598,岱宇,上市,運動休閒,2016/9/20,股票,4
1603,華電,上市,電器電纜,1968/6/3,股票,4
1604,聲寶,上市,電器電纜,1970/12/14,股票,4
1605,華新,上市,電器電纜,1972/11/3,股票,4
1608,華榮,上市,電器電纜,1988/7/11,股票,4
1609,大亞,上市,電器電纜,1988/12/12,股票,4
1611,中電,上市,電器電纜,1990/1/16,股票,4
1612,宏泰,上市,電器電纜,1993/5/8,股票,4
1614,三洋電,上市,電器電纜,1997/9/18,股票,4
1615,大山,上市,電器電纜,2000/3/30,股票,4
1616,億泰,上市,電器電纜,2000/9/11,股票,4
1617,榮星,上市,電器電纜,2000/9/11,股票,4
1618,合機,上市,電器電纜,2000/9/11,股票,4
1623,大東電,上市,電器電纜,2026/1/22,股票,4
1626,艾美特-KY,上市,電器電纜,2013/3/21,股票,4
1702,南僑,上市,食品工業,1973/5/30,股票,4
1707,葡萄王,上市,生技醫療業,1982/12/20,股票,4
1708,東鹼,上市,化學工業,1986/6/16,股票,4
1709,和益,上市,化學工業,1986/7/3,股票,4
1710,東聯,上市,化學工業,1987/10/21,股票,4
1711,永光,上市,化學工業,1988/12/27,股票,4
1712,興農,上市,化學工業,1989/12/14,股票,4
1713,國化,上市,化學工業,1990/1/31,股票,4
1714,和桐,上市,化學工業,1991/8/30,股票,4
1717,長興,上市,化學工業,1994/3/31,股票,4
1718,中纖,上市,化學工業,1963/12/2,股票,4
1720,生達,上市,生技醫療業,1995/12/12,股票,4
1721,三晃,上市,化學工業,1996/5/16,股票,4
1722,台肥,上市,化學工業,1998/3/24,股票,4
1723,中碳,上市,化學工業,1998/11/27,股票,4
1725,元禎,上市,化學工業,2000/9/11,股票,4
1726,永記,上市,化學工業,2000/9/11,股票,4
1727,中華化,上市,化學工業,2000/9/11,股票,4
1730,花仙子,上市,化學工業,2001/9/17,股票,4
1731,美吾華,上市,生技醫療業,2001/9/17,股票,4
1732,毛寶,上市,化學工業,2001/9/17,股票,4
1733,五鼎,上市,生技醫療業,2001/9/17,股票,4
1734,杏輝,上市,生技醫療業,2002/8/26,股票,4
1735,日勝化,上市,化學工業,2002/8/26,股票,4
1736,喬山,上市,運動休閒,2003/1/9,股票,4
1737,臺鹽,上市,食品工業,2003/11/18,股票,4
1752,南光,上市,生技醫療業,2022/1/19,股票,4
1760,寶齡富錦,上市,生技醫療業,2018/1/23,股票,4
1762,中化生,上市,生技醫療業,2010/12/20,股票,4
1773,勝一,上市,化學工業,2009/2/27,股票,4
1776,展宇,上市,化學工業,2016/5/9,股票,4
1783,和康生,上市,生技醫療業,2013/12/20,股票,4
1786,科妍,上市,生技醫療業,2013/11/12,股票,4
1789,神隆,上市,生技醫療業,2011/9/29,股票,4
1795,美時,上市,生技醫療業,2019/12/16,股票,4
1802,台玻,上市,玻璃陶瓷,1973/7/20,股票,4
1805,寶徠,上市,建材營造業,1989/10/20,股票,4
1806,冠軍,上市,玻璃陶瓷,1992/9/29,股票,4
1808,潤隆,上市,建材營造業,1994/10/26,股票,4
1809,中釉,上市,玻璃陶瓷,1996/4/30,股票,4
1810,和成,上市,玻璃陶瓷,1991/10/14,股票,4
1817,凱撒衛,上市,玻璃陶瓷,2013/10/24,股票,4
1903,士紙,上市,造紙工業,1963/12/9,股票,4
1904,正隆,上市,造紙工業,1971/9/10,股票,4
1905,華紙,上市,造紙工業,1975/2/7,股票,4
1906,寶隆,上市,造紙工業,1976/4/26,股票,4
1907,永豐餘,上市,造紙工業,1977/2/22,股票,4
1909,榮成,上市,造紙工業,1985/11/19,股票,4
2002,中鋼,上市,鋼鐵工業,1974/12/26,股票,4
2006,東和鋼鐵,上市,鋼鐵工業,1988/7/13,股票,4
2007,燁興,上市,鋼鐵工業,1988/10/4,股票,4
2008,高興昌,上市,鋼鐵工業,1988/12/28,股票,4
2009,第一銅,上市,鋼鐵工業,1989/10/20,股票,4
2010,春源,上市,鋼鐵工業,1989/12/22,股票,4
2012,春雨,上市,鋼鐵工業,1991/10/17,股票,4
2013,中鋼構,上市,鋼鐵工業,1992/1/21,股票,4
2014,中鴻,上市,鋼鐵工業,1992/2/20,股票,4
2015,豐興,上市,鋼鐵工業,1992/5/25,股票,4
2017,官田鋼,上市,鋼鐵工業,1992/11/2,股票,4
2020,美亞,上市,鋼鐵工業,1993/4/27,股票,4
2022,聚亨,上市,鋼鐵工業,1995/3/27,股票,4
2023,燁輝,上市,鋼鐵工業,1995/7/28,股票,4
2024,志聯,上市,鋼鐵工業,1995/12/30,股票,4
2025,千興,上市,鋼鐵工業,1996/2/8,股票,4
2027,大成鋼,上市,鋼鐵工業,1996/10/24,股票,4
2028,威致,上市,鋼鐵工業,1996/12/13,股票,4
2029,盛餘,上市,鋼鐵工業,1997/1/11,股票,4
2030,彰源,上市,鋼鐵工業,1998/12/24,股票,4
2031,新光鋼,上市,鋼鐵工業,2000/9/11,股票,4
2032,新鋼,上市,鋼鐵工業,2000/9/11,股票,4
2033,佳大,上市,鋼鐵工業,2000/9/11,股票,4
2034,允強,上市,鋼鐵工業,2001/9/17,股票,4
2038,海光,上市,鋼鐵工業,2008/12/30,股票,4
2049,上銀,上市,電機機械,2009/6/26,股票,4
2059,川湖,上市,電子零組件業,2008/6/25,股票,4
2062,橋椿,上市,居家生活,2007/11/16,股票,4
2069,運錩,上市,鋼鐵工業,2016/3/22,股票,4
2072,世紀風電,上市,綠能環保,2026/3/26,股票,4
2101,南港,上市,橡膠工業,1963/11/1,股票,4
2102,泰豐,上市,橡膠工業,1979/7/16,股票,4
2103,台橡,上市,橡膠工業,1982/9/25,股票,4
2104,國際中橡,上市,橡膠工業,1986/7/15,股票,4
2105,正新,上市,橡膠工業,1987/12/7,股票,4
2106,建大,上市,橡膠工業,1990/12/20,股票,4
2107,厚生,上市,橡膠工業,1992/3/3,股票,4
2108,南帝,上市,橡膠工業,1992/10/27,股票,4
2109,華豐,上市,橡膠工業,2000/5/8,股票,4
2114,鑫永銓,上市,橡膠工業,2010/12/29,股票,4
2115,六暉-KY,上市,汽車工業,2013/12/25,股票,4
2201,裕隆,上市,汽車工業,1976/7/8,股票,4
2204,中華,上市,汽車工業,1991/3/12,股票,4
2206,三陽工業,上市,汽車工業,1996/7/29,股票,4
2207,和泰車,上市,汽車工業,1997/2/25,股票,4
2208,台船,上市,航運業,2008/12/22,股票,4
2211,長榮鋼,上市,鋼鐵工業,2021/4/12,股票,4
2227,裕日車,上市,汽車工業,2004/12/21,股票,4
2228,劍麟,上市,汽車工業,2013/11/25,股票,4
2231,為升,上市,汽車工業,2010/11/19,股票,4
2233,宇隆,上市,汽車工業,2019/9/17,股票,4
2236,百達-KY,上市,汽車工業,2015/6/3,股票,4
2239,英利-KY,上市,汽車工業,2016/1/27,股票,4
2241,艾姆勒,上市,汽車工業,2020/8/26,股票,4
2243,宏旭-KY,上市,汽車工業,2017/9/27,股票,4
2247,汎德永業,上市,汽車工業,2020/10/12,股票,4
2248,華勝-KY,上市,汽車工業,2025/3/13,股票,4
2250,IKKA-KY,上市,汽車工業,2021/5/31,股票,4
2301,光寶科,上市,電腦及週邊設備業,1995/11/17,股票,4
2302,麗正,上市,半導體業,1985/1/15,股票,4
2303,聯電,上市,半導體業,1985/7/16,股票,4
2305,全友,上市,電腦及週邊設備業,1988/10/21,股票,4
2308,台達電,上市,電子零組件業,1988/12/19,股票,4
2312,金寶,上市,其他電子業,1989/11/7,股票,4
2313,華通,上市,電子零組件業,1990/7/24,股票,4
2314,台揚,上市,通信網路業,1990/8/8,股票,4
2316,楠梓電,上市,電子零組件業,1991/2/5,股票,4
2317,鴻海,上市,其他電子業,1991/6/18,股票,4
2321,東訊,上市,通信網路業,1991/11/8,股票,4
2323,中環,上市,光電業,1992/2/17,股票,4
2324,仁寶,上市,電腦及週邊設備業,1992/2/18,股票,4
2327,國巨*,上市,電子零組件業,1993/10/22,股票,4
2328,廣宇,上市,電子零組件業,1993/11/9,股票,4
2329,華泰,上市,半導體業,1994/4/20,股票,4
2330,台積電,上市,半導體業,1994/9/5,股票,4
2331,精英,上市,電腦及週邊設備業,1994/9/21,股票,4
2332,友訊,上市,通信網路業,1994/10/17,股票,4
2337,旺宏,上市,半導體業,1995/3/15,股票,4
2338,光罩,上市,半導體業,1995/4/17,股票,4
2340,台亞,上市,半導體業,1995/5/2,股票,4
2342,茂矽,上市,半導體業,1995/9/19,股票,4
2344,華邦電,上市,半導體業,1995/10/18,股票,4
2345,智邦,上市,通信網路業,1995/11/15,股票,4
2347,聯強,上市,電子通路業,1995/12/13,股票,4
2348,海悅,上市,其他業,1996/1/5,股票,4
2349,錸德,上市,光電業,1996/4/23,股票,4
2351,順德,上市,半導體業,1996/4/25,股票,4
2352,佳世達,上市,電腦及週邊設備業,1996/7/22,股票,4
2353,宏��,上市,電腦及週邊設備業,1996/9/18,股票,4
2354,鴻準,上市,其他電子業,1996/10/8,股票,4
2355,敬鵬,上市,電子零組件業,1996/10/14,股票,4
2356,英業達,上市,電腦及週邊設備業,1996/11/13,股票,4
2357,華碩,上市,電腦及週邊設備業,1996/11/14,股票,4
2359,所羅門,上市,其他電子業,1996/12/19,股票,4
2360,致茂,上市,其他電子業,1996/12/21,股票,4
2362,藍天,上市,電腦及週邊設備業,1997/4/2,股票,4
2363,矽統,上市,半導體業,1997/8/1,股票,4
2364,倫飛,上市,電腦及週邊設備業,1997/8/11,股票,4
2365,昆盈,上市,電腦及週邊設備業,1997/11/3,股票,4
2367,燿華,上市,電子零組件業,1997/12/13,股票,4
2368,金像電,上市,電子零組件業,1998/3/9,股票,4
2369,菱生,上市,半導體業,1998/4/10,股票,4
2371,大同,上市,電機機械,1962/2/9,股票,4
2373,震旦行,上市,其他電子業,1991/8/1,股票,4
2374,佳能,上市,光電業,1995/1/16,股票,4
2375,凱美,上市,電子零組件業,1998/8/29,股票,4
2376,技嘉,上市,電腦及週邊設備業,1998/9/24,股票,4
2377,微星,上市,電腦及週邊設備業,1998/10/31,股票,4
2379,瑞昱,上市,半導體業,1998/10/26,股票,4
2380,虹光,上市,電腦及週邊設備業,1998/12/3,股票,4
2382,廣達,上市,電腦及週邊設備業,1999/1/8,股票,4
2383,台光電,上市,電子零組件業,1998/11/27,股票,4
2385,群光,上市,電子零組件業,1999/1/5,股票,4
2387,精元,上市,電腦及週邊設備業,1999/1/25,股票,4
2388,威盛,上市,半導體業,1999/3/5,股票,4
2390,云辰,上市,其他電子業,1999/6/15,股票,4
2392,正崴,上市,電子零組件業,1999/9/20,股票,4
2393,億光,上市,光電業,1999/11/4,股票,4
2395,研華,上市,電腦及週邊設備業,1999/12/13,股票,4
2397,友通,上市,電腦及週邊設備業,2000/1/15,股票,4
2399,映泰,上市,電腦及週邊設備業,1999/12/16,股票,4
2401,凌陽,上市,半導體業,2000/1/27,股票,4
2402,毅嘉,上市,電子零組件業,2000/1/14,股票,4
2404,漢唐,上市,其他電子業,2000/3/14,股票,4
2405,輔信,上市,電腦及週邊設備業,2000/3/17,股票,4
2406,國碩,上市,光電業,2000/4/29,股票,4
2408,南亞科,上市,半導體業,2000/8/17,股票,4
2409,友達,上市,光電業,2000/9/8,股票,4
2412,中華電,上市,通信網路業,2000/10/27,股票,4
2413,環科,上市,電子零組件業,2000/9/11,股票,4
2414,精技,上市,電子通路業,2000/9/11,股票,4
2415,錩新,上市,電子零組件業,2000/9/11,股票,4
2417,圓剛,上市,電腦及週邊設備業,2000/9/11,股票,4
2419,仲琦,上市,通信網路業,2000/9/11,股票,4
2420,新巨,上市,電子零組件業,2000/9/11,股票,4
2421,建準,上市,電子零組件業,2000/9/11,股票,4
2423,固緯,上市,其他電子業,2000/9/11,股票,4
2424,隴華,上市,通信網路業,2000/9/11,股票,4
2425,承啟,上市,電腦及週邊設備業,2000/9/11,股票,4
2426,鼎元,上市,光電業,2000/9/11,股票,4
2427,三商電,上市,資訊服務業,2000/9/11,股票,4
2428,興勤,上市,電子零組件業,2000/9/11,股票,4
2429,銘旺科,上市,光電業,2000/9/11,股票,4
2430,燦坤,上市,電子通路業,2000/9/11,股票,4
2431,聯昌,上市,電子零組件業,2000/9/11,股票,4
2433,互盛電,上市,其他電子業,2000/9/11,股票,4
2434,統懋,上市,半導體業,2000/9/11,股票,4
2436,偉詮電,上市,半導體業,2000/9/11,股票,4
2438,翔耀,上市,光電業,2000/9/11,股票,4
2439,美律,上市,通信網路業,2000/9/11,股票,4
2440,太空梭,上市,電子零組件業,2000/11/10,股票,4
2441,超豐,上市,半導體業,2000/10/26,股票,4
2442,新美齊,上市,建材營造業,2000/11/22,股票,4
2444,兆勁,上市,通信網路業,2000/12/8,股票,4
2449,京元電子,上市,半導體業,2001/5/9,股票,4
2450,神腦,上市,通信網路業,2001/5/24,股票,4
2451,創見,上市,半導體業,2001/5/3,股票,4
2453,凌群,上市,資訊服務業,2001/5/22,股票,4
2454,聯發科,上市,半導體業,2001/7/23,股票,4
2455,全新,上市,通信網路業,2002/1/24,股票,4
2457,飛宏,上市,電子零組件業,2001/9/17,股票,4
2458,義隆,上市,半導體業,2001/9/17,股票,4
2459,敦吉,上市,其他電子業,2001/9/17,股票,4
2460,建通,上市,電子零組件業,2001/9/17,股票,4
2461,光群雷,上市,其他電子業,2001/9/17,股票,4
2462,良得電,上市,電子零組件業,2001/9/17,股票,4
2464,盟立,上市,其他電子業,2001/9/17,股票,4
2465,麗臺,上市,電腦及週邊設備業,2001/9/19,股票,4
2466,冠西電,上市,光電業,2001/9/17,股票,4
2467,志聖,上市,電子零組件業,2001/9/17,股票,4
2468,華經,上市,資訊服務業,2001/9/17,股票,4
2471,資通,上市,資訊服務業,2001/9/17,股票,4
2472,立隆電,上市,電子零組件業,2001/9/17,股票,4
2474,可成,上市,其他電子業,2001/9/17,股票,4
2476,鉅祥,上市,電子零組件業,2001/9/17,股票,4
2477,美隆電,上市,其他電子業,2001/9/17,股票,4
2478,大毅,上市,電子零組件業,2001/9/17,股票,4
2480,敦陽科,上市,資訊服務業,2001/9/17,股票,4
2481,強茂,上市,半導體業,2001/9/17,股票,4
2482,連宇,上市,其他電子業,2001/9/17,股票,4
2483,百容,上市,電子零組件業,2001/9/17,股票,4
2484,希華,上市,電子零組件業,2001/9/17,股票,4
2485,兆赫,上市,通信網路業,2001/9/17,股票,4
2486,一詮,上市,光電業,2001/9/19,股票,4
2488,漢平,上市,其他電子業,2001/9/17,股票,4
2489,瑞軒,上市,光電業,2001/9/17,股票,4
2491,吉祥全,上市,光電業,2001/9/17,股票,4
2492,華新科,上市,電子零組件業,2001/9/17,股票,4
2493,揚博,上市,電子零組件業,2002/1/23,股票,4
2495,普安,上市,電腦及週邊設備業,2002/3/25,股票,4
2496,卓越,上市,其他業,2002/3/8,股票,4
2497,怡利電,上市,汽車工業,2002/2/4,股票,4
2498,宏達電,上市,通信網路業,2002/3/26,股票,4
2501,國建,上市,建材營造業,1967/10/28,股票,4
2504,國產,上市,建材營造業,1978/3/14,股票,4
2505,國揚,上市,建材營造業,1979/11/14,股票,4
2506,太設,上市,建材營造業,1980/2/2,股票,4
2509,全坤建,上市,建材營造業,1988/5/20,股票,4
2511,太子,上市,建材營造業,1991/4/24,股票,4
2514,龍邦,上市,其他業,1992/9/26,股票,4
2515,中工,上市,建材營造業,1993/3/2,股票,4
2516,新建,上市,建材營造業,1993/5/25,股票,4
2520,冠德,上市,建材營造業,1993/10/27,股票,4
2524,京城,上市,建材營造業,1994/10/18,股票,4
2527,宏璟,上市,建材營造業,1995/3/6,股票,4
2528,皇普,上市,建材營造業,1995/3/10,股票,4
2530,華建,上市,建材營造業,1995/10/12,股票,4
2534,宏盛,上市,建材營造業,1996/2/12,股票,4
2535,達欣工,上市,建材營造業,1996/3/11,股票,4
2536,宏普,上市,建材營造業,1996/3/14,股票,4
2537,聯上發,上市,建材營造業,1996/9/6,股票,4
2538,基泰,上市,建材營造業,1996/11/1,股票,4
2539,櫻花建,上市,建材營造業,1997/7/16,股票,4
2540,愛山林,上市,建材營造業,1989/12/26,股票,4
2542,興富發,上市,建材營造業,1999/5/3,股票,4
2543,皇昌,上市,建材營造業,1999/10/15,股票,4
2545,皇翔,上市,建材營造業,2000/9/11,股票,4
2546,根基,上市,建材營造業,2000/9/11,股票,4
2547,日勝生,上市,建材營造業,2000/12/22,股票,4
2548,華固,上市,建材營造業,2002/8/26,股票,4
2597,潤弘,上市,建材營造業,2010/3/26,股票,4
2601,益航,上市,貿易百貨業,1965/11/4,股票,4
2603,長榮,上市,航運業,1987/9/21,股票,4
2605,新興,上市,航運業,1989/12/8,股票,4
2606,裕民,上市,航運業,1990/12/8,股票,4
2607,榮運,上市,航運業,1990/12/14,股票,4
2608,嘉里大榮,上市,航運業,1990/12/20,股票,4
2609,陽明,上市,航運業,1992/4/20,股票,4
2610,華航,上市,航運業,1993/2/26,股票,4
2611,志信,上市,航運業,1993/10/28,股票,4
2612,中航,上市,航運業,1994/10/20,股票,4
2613,中櫃,上市,航運業,1995/1/20,股票,4
2614,東森,上市,其他業,1995/9/23,股票,4
2615,萬海,上市,航運業,1996/5/16,股票,4
2616,山隆,上市,油電燃氣業,1997/11/8,股票,4
2617,台航,上市,航運業,1998/6/24,股票,4
2618,長榮航,上市,航運業,2001/9/17,股票,4
2630,亞航,上市,航運業,2018/2/22,股票,4
2633,台灣高鐵,上市,航運業,2016/10/27,股票,4
2634,漢翔,上市,航運業,2014/8/25,股票,4
2636,台驊控股,上市,航運業,2016/12/22,股票,4
2637,慧洋-KY,上市,航運業,2010/12/1,股票,4
2642,宅配通,上市,航運業,2013/12/12,股票,4
2645,長榮航太,上市,航運業,2023/3/14,股票,4
2646,星宇航空,上市,航運業,2024/10/25,股票,4
2701,萬企,上市,觀光餐旅,1965/3/22,股票,4
2702,華園,上市,觀光餐旅,1965/2/14,股票,4
2704,國賓,上市,觀光餐旅,1982/11/10,股票,4
2705,六福,上市,觀光餐旅,1988/12/24,股票,4
2706,第一店,上市,觀光餐旅,1991/6/25,股票,4
2707,晶華,上市,觀光餐旅,1998/3/9,股票,4
2712,遠雄來,上市,觀光餐旅,2013/12/3,股票,4
2722,夏都,上市,觀光餐旅,2012/3/14,股票,4
2723,美食-KY,上市,觀光餐旅,2010/11/22,股票,4
2727,王品,上市,觀光餐旅,2012/3/6,股票,4
2731,雄獅,上市,觀光餐旅,2013/9/24,股票,4
2739,寒舍,上市,觀光餐旅,2016/5/19,股票,4
2748,雲品,上市,觀光餐旅,2016/11/23,股票,4
2753,八方雲集,上市,觀光餐旅,2021/9/9,股票,4
2762,世界健身-KY,上市,運動休閒,2024/1/24,股票,4
2801,彰銀,上市,金融保險業,1962/2/15,股票,4
2812,台中銀,上市,金融保險業,1984/5/15,股票,4
2816,旺旺保,上市,金融保險業,1992/5/5,股票,4
2820,華票,上市,金融保險業,1994/10/26,股票,4
2832,台產,上市,金融保險業,1997/9/30,股票,4
2834,臺企銀,上市,金融保險業,1998/1/3,股票,4
2836,高雄銀,上市,金融保險業,1998/5/18,股票,4
2838,聯邦銀,上市,金融保險業,1998/6/29,股票,4
2845,遠東銀,上市,金融保險業,1998/11/27,股票,4
2849,安泰銀,上市,金融保險業,1999/9/27,股票,4
2850,新產,上市,金融保險業,2000/5/22,股票,4
2851,中再保,上市,金融保險業,2000/7/6,股票,4
2852,第一保,上市,金融保險業,2000/11/28,股票,4
2855,統一證,上市,金融保險業,2002/9/16,股票,4
2867,三商壽,上市,金融保險業,2012/12/18,股票,4
2880,華南金,上市,金融保險業,2001/12/19,股票,4
2881,富邦金,上市,金融保險業,2001/12/19,股票,4
2882,國泰金,上市,金融保險業,2001/12/31,股票,4
2883,凱基金,上市,金融保險業,2001/12/28,股票,4
2884,玉山金,上市,金融保險業,2002/1/28,股票,4
2885,元大金,上市,金融保險業,2002/2/4,股票,4
2886,兆豐金,上市,金融保險業,2002/2/4,股票,4
